-30.4759	0
-29.8164	0
-29.1568	0
-28.4973	0
-27.8377	0
-27.1782	0
-26.5186	0
-25.8591	0
-25.1995	0.0001
-24.54	0.0001
-23.8804	0.0002
-23.2209	0.0002
-22.5613	0.0004
-21.9018	0.0005
-21.2422	0.0006
-20.5827	0.0008
-19.9231	0.001
-19.2636	0.0012
-18.604	0.0013
-17.9445	0.0016
-17.2849	0.0019
-16.6254	0.0023
-15.9658	0.0028
-15.3063	0.0035
-14.6467	0.0042
-13.9872	0.005
-13.3276	0.0058
-12.6681	0.0069
-12.0085	0.0082
-11.349	0.0097
-10.6894	0.0115
-10.0299	0.0137
-9.3703	0.0163
-8.7108	0.0193
-8.0512	0.0229
-7.3917	0.027
-6.7321	0.0316
-6.0726	0.0367
-5.413	0.0422
-4.7535	0.0478
-4.0939	0.0532
-3.4343	0.0582
-2.7748	0.0625
-2.1152	0.0658
-1.4557	0.0682
-0.7961	0.0697
-0.1366	0.0705
0.523	0.0706
1.1825	0.0699
1.8421	0.0682
2.5016	0.0654
3.1612	0.0616
3.8207	0.057
4.4803	0.0518
5.1398	0.0462
5.7994	0.0405
6.4589	0.0348
7.1185	0.0295
7.778	0.0247
8.4376	0.0205
9.0971	0.0168
9.7567	0.0136
10.4162	0.0111
11.0758	0.0091
11.7353	0.0075
12.3949	0.0063
13.0544	0.0053
13.714	0.0046
14.3735	0.0039
15.0331	0.0034
15.6926	0.0029
16.3522	0.0025
17.0117	0.0022
17.6713	0.0018
18.3308	0.0015
18.9904	0.0013
19.6499	0.0011
20.3095	0.001
20.969	0.0008
21.6286	0.0007
22.2881	0.0006
22.9477	0.0005
23.6072	0.0004
24.2668	0.0003
24.9263	0.0002
25.5859	0.0002
26.2454	0.0001
26.905	0.0001
27.5645	0.0001
28.2241	0.0001
28.8836	0
29.5432	0
30.2027	0
30.8623	0
31.5218	0
32.1814	0
32.8409	0
33.5005	0
34.16	0
34.8196	0
