0.000000000000000000e+00	4.022537313072199410e-30	2.245377293023045024e-30	5.799697333121353795e-30
1.000000000000000000e+00	2.015534265564887795e-01	3.015741228335866442e-03	4.000911118846416925e-01
2.000000000000000000e+00	1.380682643397540765e+01	1.110168527566245089e+01	1.651196759228836441e+01
3.000000000000000000e+00	1.447379716578887354e+01	8.127487228978406364e+00	2.082010710259934072e+01
4.000000000000000000e+00	3.776067949571843485e+01	2.893719881898469026e+01	4.658416017245217944e+01
5.000000000000000000e+00	1.203090807629336467e+01	7.983469462202124056e+00	1.607834669038460618e+01
6.000000000000000000e+00	1.457167441039087663e+01	1.079969609731113778e+01	1.834365272347061548e+01
7.000000000000000000e+00	9.165739803228234450e+00	6.789827559418458947e+00	1.154165204703800995e+01
8.000000000000000000e+00	8.265998181019892144e+00	6.261778999723839334e+00	1.027021736231594495e+01
9.000000000000000000e+00	8.641149047017542273e+00	6.754694608871744776e+00	1.052760348516333977e+01
1.000000000000000000e+01	5.499191740449346000e+00	4.037970355802865896e+00	6.960413125095826103e+00
1.100000000000000000e+01	6.090299414648264964e+00	4.623244318036132228e+00	7.557354511260397700e+00
1.200000000000000000e+01	4.822144531947611945e+00	3.599157728234829712e+00	6.045131335660394178e+00
1.300000000000000000e+01	5.123335526547485586e+00	4.139920932349993699e+00	6.106750120744977472e+00
1.400000000000000000e+01	4.548976413644157724e+00	3.420848456272533866e+00	5.677104371015781581e+00
1.500000000000000000e+01	3.582832703678350494e+00	2.785293483640983503e+00	4.380371923715717486e+00
1.600000000000000000e+01	4.567212688123450270e+00	3.653106462818672906e+00	5.481318913428227191e+00
1.700000000000000000e+01	3.713592465450434421e+00	2.955441407019304911e+00	4.471743523881563931e+00
1.800000000000000000e+01	3.491291841216530578e+00	2.888051203285802782e+00	4.094532479147257931e+00
1.900000000000000000e+01	3.273990883774354543e+00	2.615247055719080560e+00	3.932734711829628527e+00
2.000000000000000000e+01	2.919023609058875923e+00	2.260484117375584301e+00	3.577563100742167546e+00
2.100000000000000000e+01	3.437282715007687450e+00	2.681940942207877043e+00	4.192624487807497857e+00
2.200000000000000000e+01	2.883940014341078939e+00	2.264273987440004632e+00	3.503606041242153246e+00
2.300000000000000000e+01	2.906916459332340441e+00	2.284516935571573093e+00	3.529315983093107789e+00
2.400000000000000000e+01	2.633505617883782346e+00	2.107508120191039946e+00	3.159503115576524745e+00
2.500000000000000000e+01	2.872634642103355507e+00	2.317026964616428764e+00	3.428242319590282250e+00
2.600000000000000000e+01	2.494860926303383408e+00	1.992337574662617072e+00	2.997384277944149744e+00
2.700000000000000000e+01	2.324568440909689393e+00	1.919151116110121347e+00	2.729985765709257439e+00
2.800000000000000000e+01	2.591855073052132141e+00	2.047691311239839607e+00	3.136018834864424676e+00
2.900000000000000000e+01	2.250974099227729397e+00	1.830772651405417673e+00	2.671175547050041121e+00
3.000000000000000000e+01	2.386845664052552163e+00	1.875156106431864256e+00	2.898535221673240070e+00
3.100000000000000000e+01	2.180449698391723867e+00	1.794588513670929864e+00	2.566310883112517871e+00
3.200000000000000000e+01	2.010925254619383651e+00	1.686038141809793833e+00	2.335812367428973690e+00
3.300000000000000000e+01	2.209434857989181378e+00	1.756364346920759267e+00	2.662505369057603488e+00
3.400000000000000000e+01	2.085963344328994218e+00	1.686916610214872048e+00	2.485010078443116388e+00
3.500000000000000000e+01	2.078449849597784116e+00	1.717762753282616073e+00	2.439136945912952381e+00
3.600000000000000000e+01	1.939070209886936347e+00	1.618184314195612927e+00	2.259956105578259766e+00
3.700000000000000000e+01	1.873703545662976255e+00	1.529791990436913052e+00	2.217615100889039681e+00
3.800000000000000000e+01	1.979977300317803168e+00	1.630669787074758181e+00	2.329284813560848377e+00
3.900000000000000000e+01	1.769064400162926320e+00	1.456388929611248662e+00	2.081739870714604201e+00
4.000000000000000000e+01	1.907901800009464743e+00	1.525397299889321046e+00	2.290406300129608663e+00
4.100000000000000000e+01	1.654007471158775777e+00	1.381704355176157195e+00	1.926310587141394359e+00
4.200000000000000000e+01	1.734729141479423697e+00	1.437506312904026640e+00	2.031951970054820755e+00
4.300000000000000000e+01	1.706539628530454378e+00	1.384102249858667477e+00	2.028977007202241278e+00
4.400000000000000000e+01	1.556804668375471490e+00	1.271310472699975325e+00	1.842298864050967655e+00
4.500000000000000000e+01	1.668661925121525114e+00	1.370351522830896895e+00	1.966972327412153332e+00
4.600000000000000000e+01	1.495408129134737640e+00	1.256153918207102649e+00	1.734662340062372632e+00
4.700000000000000000e+01	1.646945571898919880e+00	1.373669779171922567e+00	1.920221364625917193e+00
4.800000000000000000e+01	1.574027469625268960e+00	1.320417419630755873e+00	1.827637519619782047e+00
4.900000000000000000e+01	1.542168598577870586e+00	1.292131378244270934e+00	1.792205818911470239e+00
5.000000000000000000e+01	1.481361393041059404e+00	1.212026504318252762e+00	1.750696281763866047e+00
5.100000000000000000e+01	1.449877924902902793e+00	1.211555634347968535e+00	1.688200215457837050e+00
