0.000000000000000000e+00	2.196299500438879448e+00	1.777952720137291331e+00	2.614646280740467343e+00
1.000000000000000000e+00	6.696443326526905215e-01	4.283792591906222524e-01	9.109094061147587906e-01
2.000000000000000000e+00	1.625885019477839144e+00	1.465286912777563400e+00	1.786483126178114889e+00
3.000000000000000000e+00	3.487950088583152697e-01	2.637022958235087922e-01	4.338877218931217472e-01
4.000000000000000000e+00	5.102715209794307372e-01	4.266159706248909833e-01	5.939270713339704910e-01
5.000000000000000000e+00	7.279845538700190077e-02	4.854164664433392035e-02	9.705526412966988814e-02
6.000000000000000000e+00	4.590552565060005558e-02	3.770116751993446425e-02	5.410988378126564691e-02
7.000000000000000000e+00	1.874531458429937181e-02	1.463986399297124812e-02	2.285076517562749376e-02
8.000000000000000000e+00	1.095950371281952974e-02	8.363386719588987786e-03	1.355562070605007170e-02
9.000000000000000000e+00	6.092261486671223143e-03	4.925076390226140050e-03	7.259446583116306237e-03
1.000000000000000000e+01	3.919670387762103775e-03	3.194626981948976013e-03	4.644713793575231536e-03
1.100000000000000000e+01	2.710962821307363185e-03	2.108368233048089728e-03	3.313557409566636643e-03
1.200000000000000000e+01	1.846131865490983123e-03	1.467561744741324422e-03	2.224701986240642040e-03
1.300000000000000000e+01	1.391643514497855694e-03	1.115265262517780350e-03	1.668021766477931038e-03
1.400000000000000000e+01	1.012753093844709698e-03	8.330242508241744986e-04	1.192481936865244898e-03
1.500000000000000000e+01	8.055620022744313042e-04	6.637488807044072178e-04	9.473751238444553906e-04
1.600000000000000000e+01	6.028626670996424693e-04	5.038865641837690862e-04	7.018387700155158523e-04
1.700000000000000000e+01	4.654062487090226919e-04	3.959318222528000015e-04	5.348806751652453824e-04
1.800000000000000000e+01	3.725791798451232755e-04	3.108248408903123688e-04	4.343335187999341823e-04
1.900000000000000000e+01	3.211093507330982496e-04	2.592402911643509758e-04	3.829784103018455234e-04
2.000000000000000000e+01	2.589891175265491988e-04	2.083618865719165001e-04	3.096163484811819246e-04
2.100000000000000000e+01	2.112652302502991642e-04	1.678164843582114103e-04	2.547139761423869182e-04
2.200000000000000000e+01	1.794492933899364054e-04	1.447376157568150369e-04	2.141609710230577739e-04
