0.000000000000000000e+00	4.022537313072198602e-46	2.245377293023044510e-46	5.799697333121352306e-46
1.000000000000000000e+00	2.076237606331528263e-01	7.294604158797690641e-02	3.423014796783287461e-01
2.000000000000000000e+00	4.029343090235522951e+00	3.579521209325981168e+00	4.479164971145064733e+00
3.000000000000000000e+00	1.835678636450008172e+00	1.028479461087796754e+00	2.642877811812219591e+00
4.000000000000000000e+00	4.888223059684836613e+00	4.251717620256105334e+00	5.524728499113567892e+00
5.000000000000000000e+00	7.117308443648198146e-01	4.781003579639725998e-01	9.453613307656669740e-01
6.000000000000000000e+00	6.297785729052790549e-01	5.074382058750102065e-01	7.521189399355479033e-01
7.000000000000000000e+00	2.918058181171231946e-01	2.313677135601219237e-01	3.522439226741244656e-01
8.000000000000000000e+00	1.971656748289138117e-01	1.576521179085220437e-01	2.366792317493055797e-01
9.000000000000000000e+00	1.627867759910341661e-01	1.283278156510697932e-01	1.972457363309985390e-01
1.000000000000000000e+01	7.870747237407005326e-02	6.149043612053491786e-02	9.592450862760518171e-02
1.100000000000000000e+01	7.185184588743752376e-02	5.679847722120115461e-02	8.690521455367389292e-02
1.200000000000000000e+01	5.000310556306672427e-02	3.938223322636087015e-02	6.062397789977257839e-02
1.300000000000000000e+01	4.394346895036790185e-02	3.569618580986062828e-02	5.219075209087517542e-02
1.400000000000000000e+01	3.392545776864662466e-02	2.807547448639208243e-02	3.977544105090116688e-02
1.500000000000000000e+01	2.397952547298399031e-02	1.965430840828540082e-02	2.830474253768257981e-02
1.600000000000000000e+01	2.584188680738944491e-02	2.174995750253625945e-02	2.993381611224263036e-02
1.700000000000000000e+01	1.878304038009920643e-02	1.566694370683316406e-02	2.189913705336524880e-02
1.800000000000000000e+01	1.508103724822541965e-02	1.280120438504089506e-02	1.736087011140994424e-02
1.900000000000000000e+01	1.321734378085228159e-02	1.098995479884272430e-02	1.544473276286183888e-02
2.000000000000000000e+01	1.068978922461735412e-02	8.535721399647110130e-03	1.284385704958759811e-02
2.100000000000000000e+01	1.134184487880741075e-02	8.993138009722873027e-03	1.369055174789194848e-02
2.200000000000000000e+01	8.803653067708354374e-03	7.354310809089387689e-03	1.025299532632732019e-02
2.300000000000000000e+01	8.092170232225668475e-03	6.652081788049739840e-03	9.532258676401597977e-03
2.400000000000000000e+01	6.588372599689485028e-03	5.483367305141602366e-03	7.693377894237367690e-03
2.500000000000000000e+01	6.727023078785021419e-03	5.492688737660516782e-03	7.961357419909526056e-03
2.600000000000000000e+01	5.351748859347948625e-03	4.345422575738445460e-03	6.358075142957451791e-03
2.700000000000000000e+01	4.699309964272848673e-03	3.921741971817974473e-03	5.476877956727722874e-03
2.800000000000000000e+01	4.789235432476170520e-03	3.933632394818224395e-03	5.644838470134116645e-03
2.900000000000000000e+01	3.932314471731627840e-03	3.264079547933077408e-03	4.600549395530178706e-03
3.000000000000000000e+01	3.861299445672199994e-03	3.093521601322974605e-03	4.629077290021425817e-03
3.100000000000000000e+01	3.356654175513262926e-03	2.792125834151849492e-03	3.921182516874676359e-03
3.200000000000000000e+01	2.909309228911453708e-03	2.482493586205955852e-03	3.336124871616951565e-03
3.300000000000000000e+01	2.899724220475341334e-03	2.357842636137657058e-03	3.441605804813025610e-03
3.400000000000000000e+01	2.646462689685011391e-03	2.157683465715729953e-03	3.135241913654292830e-03
3.500000000000000000e+01	2.441858022410382887e-03	2.060954726636927536e-03	2.822761318183838238e-03
3.600000000000000000e+01	2.190034604192829439e-03	1.839555843327460045e-03	2.540513365058198834e-03
3.700000000000000000e+01	1.977034699755774068e-03	1.625189879733966638e-03	2.328879519777581498e-03
3.800000000000000000e+01	1.978740990325408150e-03	1.668472623231134072e-03	2.289009357419682228e-03
3.900000000000000000e+01	1.690966304308053059e-03	1.439431466447095055e-03	1.942501142169011062e-03
4.000000000000000000e+01	1.727131536807514261e-03	1.407591425283704657e-03	2.046671648331323864e-03
4.100000000000000000e+01	1.456581167633557187e-03	1.240601608506406318e-03	1.672560726760708057e-03
4.200000000000000000e+01	1.419603706684667349e-03	1.203782165133072176e-03	1.635425248236262522e-03
4.300000000000000000e+01	1.337927283391633117e-03	1.097888048946726435e-03	1.577966517836539798e-03
4.400000000000000000e+01	1.172419951352737756e-03	9.977843505946356120e-04	1.347055552110839900e-03
4.500000000000000000e+01	1.189199310282258379e-03	9.912142374895211317e-04	1.387184383074995626e-03
4.600000000000000000e+01	1.065634750734880927e-03	8.915756109661684189e-04	1.239693890503593436e-03
4.700000000000000000e+01	1.098323597912068605e-03	9.169997385372171067e-04	1.279647457286920212e-03
4.800000000000000000e+01	1.004228910748168092e-03	8.536379269879705144e-04	1.154819894508365670e-03
4.900000000000000000e+01	9.516806016780331298e-04	7.994699423782339592e-04	1.103891260977832300e-03
