0.000000000000000000e+00	3.069765957642835996e+00	2.349594044078286537e+00	3.789937871207385456e+00
1.000000000000000000e+00	3.748520891430795476e-01	1.701249973767229862e-01	5.795791809094361646e-01
2.000000000000000000e+00	1.998324276860121040e+00	1.633345122825249796e+00	2.363303430894992285e+00
3.000000000000000000e+00	2.928102894709974646e-01	1.674964140856302908e-01	4.181241648563646107e-01
4.000000000000000000e+00	1.379060760281604070e-01	8.645734245177409683e-02	1.893548096045467033e-01
5.000000000000000000e+00	3.870956712773292174e-02	2.727422591286609091e-02	5.014490834259975605e-02
6.000000000000000000e+00	1.837016254948536584e-02	1.372955921553203895e-02	2.301076588343869272e-02
7.000000000000000000e+00	8.957180289165851336e-03	6.576251996404496210e-03	1.133810858192720733e-02
8.000000000000000000e+00	5.233112654088196633e-03	3.592463007981379613e-03	6.873762300195013220e-03
9.000000000000000000e+00	3.506796579705581673e-03	2.512936821553076773e-03	4.500656337858086574e-03
1.000000000000000000e+01	2.238915528522778236e-03	1.626780370449988807e-03	2.851050686595567665e-03
1.100000000000000000e+01	1.586693522250917339e-03	1.143365163727820717e-03	2.030021880774013961e-03
1.200000000000000000e+01	1.090161765861290483e-03	8.121807321846074516e-04	1.368142799537973514e-03
1.300000000000000000e+01	8.303040239926134762e-04	5.728916603611273941e-04	1.087716387624099558e-03
1.400000000000000000e+01	6.120548815165666699e-04	4.502059922876313659e-04	7.739037707455019739e-04
1.500000000000000000e+01	4.696125652916185848e-04	3.481999759005952435e-04	5.910251546826419261e-04
1.600000000000000000e+01	3.550104761056779986e-04	2.727940577887571008e-04	4.372268944225988965e-04
1.700000000000000000e+01	2.935468192541088863e-04	2.116319873131148298e-04	3.754616511951029429e-04
1.800000000000000000e+01	2.344854951333613560e-04	1.754965078375342064e-04	2.934744824291885055e-04
1.900000000000000000e+01	1.912062717699046478e-04	1.389772428101649401e-04	2.434353007296443554e-04
2.000000000000000000e+01	1.586619904623602314e-04	1.220929068509263521e-04	1.952310740737941107e-04
2.100000000000000000e+01	1.263409964398742294e-04	9.061199744736027925e-05	1.620699954323881931e-04
2.200000000000000000e+01	1.068637070723896758e-04	7.622403012637500781e-05	1.375033840184043438e-04
2.300000000000000000e+01	9.061278729472800608e-05	6.861423755049684192e-05	1.126113370389591702e-04
2.400000000000000000e+01	7.611520099456453743e-05	5.805837054967299591e-05	9.417203143945607896e-05
2.500000000000000000e+01	6.670492807943643934e-05	5.047971415712063624e-05	8.293014200175224243e-05
2.600000000000000000e+01	5.742050509069848268e-05	4.370487141772281192e-05	7.113613876367415345e-05
2.700000000000000000e+01	4.876135995054081207e-05	3.720047729288440409e-05	6.032224260819722006e-05
2.800000000000000000e+01	4.242158564638141252e-05	3.178162040496507190e-05	5.306155088779775314e-05
2.900000000000000000e+01	3.728170430158834087e-05	2.900373250419986080e-05	4.555967609897682095e-05
3.000000000000000000e+01	3.267453833289950412e-05	2.623181537525253579e-05	3.911726129054647583e-05
3.100000000000000000e+01	2.946325061497121161e-05	2.195086328443216170e-05	3.697563794551025814e-05
3.200000000000000000e+01	2.569990713912574453e-05	2.073306051655969575e-05	3.066675376169179670e-05
3.300000000000000000e+01	2.291714175412693465e-05	1.821960400430341369e-05	2.761467950395045561e-05
3.400000000000000000e+01	2.005381662574600799e-05	1.600942890641519100e-05	2.409820434507682497e-05
3.500000000000000000e+01	1.796459787515476556e-05	1.407162267200475710e-05	2.185757307830477232e-05
3.600000000000000000e+01	1.626984086119445457e-05	1.305384681291721751e-05	1.948583490947169164e-05
3.700000000000000000e+01	1.495993898686926871e-05	1.166099775591628238e-05	1.825888021782225504e-05
3.800000000000000000e+01	1.346140454317888028e-05	1.037776000557580924e-05	1.654504908078195132e-05
3.900000000000000000e+01	1.199225437338935809e-05	9.422702279736814391e-06	1.456180646704190179e-05
4.000000000000000000e+01	1.099568348678707916e-05	8.489936743985480275e-06	1.350143022958867804e-05
4.100000000000000000e+01	9.834520860940371210e-06	7.461240761200481450e-06	1.220780096068026097e-05
4.200000000000000000e+01	8.964845104717374488e-06	7.352343114357593816e-06	1.057734709507715431e-05
4.300000000000000000e+01	8.317491888012362229e-06	6.514257684678636719e-06	1.012072609134608858e-05
4.400000000000000000e+01	7.622649630771156069e-06	6.028024295714749553e-06	9.217274965827562585e-06
4.500000000000000000e+01	7.084317343098849593e-06	5.567898469228404909e-06	8.600736216969294277e-06
4.600000000000000000e+01	6.445619386854199248e-06	5.166808026260086040e-06	7.724430747448312456e-06
4.700000000000000000e+01	5.807197545352302128e-06	4.745964576951856872e-06	6.868430513752747383e-06
4.800000000000000000e+01	5.353828977217915180e-06	4.351107856857367022e-06	6.356550097578463338e-06
4.900000000000000000e+01	4.974473540853513303e-06	4.045130705675374443e-06	5.903816376031652163e-06
5.000000000000000000e+01	4.484751994121764329e-06	3.675581641330169431e-06	5.293922346913359650e-06
5.100000000000000000e+01	4.147146858082537438e-06	3.357419937242030387e-06	4.936873778923044488e-06
5.200000000000000000e+01	3.792512921060079913e-06	3.055794535956729440e-06	4.529231306163430387e-06
5.300000000000000000e+01	3.537262816504310502e-06	2.874888983443902174e-06	4.199636649564718406e-06
5.400000000000000000e+01	3.292009776836698600e-06	2.652724690238032794e-06	3.931294863435364405e-06
5.500000000000000000e+01	3.053625654573999042e-06	2.412384542063539348e-06	3.694866767084458737e-06
5.600000000000000000e+01	2.829317536491704573e-06	2.247779585578347166e-06	3.410855487405061980e-06
5.700000000000000000e+01	2.636754656176604833e-06	2.127292565004550658e-06	3.146216747348659007e-06
5.800000000000000000e+01	2.504425986694499397e-06	2.044956124911636558e-06	2.963895848477362237e-06
5.900000000000000000e+01	2.302097670947799553e-06	1.846515364451502718e-06	2.757679977444096387e-06
6.000000000000000000e+01	2.198815373836706546e-06	1.784099726369505901e-06	2.613531021303907191e-06
6.100000000000000000e+01	1.995146355513798626e-06	1.645547345780995789e-06	2.344745365246601675e-06
6.200000000000000000e+01	1.844456625896730885e-06	1.511214357670446397e-06	2.177698894123015372e-06
6.300000000000000000e+01	1.770381337334855610e-06	1.441573766592140630e-06	2.099188908077570591e-06
6.400000000000000000e+01	1.698732730791797368e-06	1.369689731217496364e-06	2.027775730366098372e-06
