0	0.04400
1	0.02270
2	0.02360
3	0.02430
4	0.02520
5	0.02550
6	0.02540
7	0.02500
8	0.02400
9	0.02290
10	0.02230
11	0.02160
12	0.02080
13	0.02000
14	0.01890
15	0.01810
16	0.01730
17	0.01620
18	0.01550
19	0.01480
20	0.01420
21	0.01340
22	0.01280
23	0.01200
24	0.01150
25	0.02130
26	0.01000
27	0.00910
28	0.00830
29	0.00760
30	0.00700
31	0.00640
32	0.00590
33	0.00550
34	0.00510
35	0.00480
36	0.00440
37	0.00410
38	0.00380
39	0.00360
40	0.00330
41	0.00310
42	0.00300
43	0.00280
44	0.00260
45	0.00250
46	0.00230
47	0.00220
48	0.00210
49	0.00200
50	0.00190
51	0.00180
52	0.00170
53	0.00160
54	0.00160
55	0.00150
56	0.00140
57	0.00140
58	0.00130
59	0.00120
60	0.00120
61	0.00110
62	0.00110
63	0.00110
64  0.0011
