0.000000000000000000e+00	3.562577668822523858e-02
1.000000000000000000e+00	1.830897722907073866e-02
2.000000000000000000e+00	1.896176338253744570e-02
3.000000000000000000e+00	2.248326667049035596e-02
4.000000000000000000e+00	2.120925543002741970e-02
5.000000000000000000e+00	2.127454415128008855e-02
6.000000000000000000e+00	1.850196824076537350e-02
7.000000000000000000e+00	1.712818145262759439e-02
8.000000000000000000e+00	1.850019243105840983e-02
9.000000000000000000e+00	1.799271583312011744e-02
1.000000000000000000e+01	1.696034448264203270e-02
1.100000000000000000e+01	1.667842772092760842e-02
1.200000000000000000e+01	1.460828063163567905e-02
1.300000000000000000e+01	1.926097827922983868e-02
1.400000000000000000e+01	1.623282714985213940e-02
1.500000000000000000e+01	1.478185598711465737e-02
1.600000000000000000e+01	1.415717488809469134e-02
1.700000000000000000e+01	1.512470578525768744e-02
1.800000000000000000e+01	1.209264386133636002e-02
1.900000000000000000e+01	1.318829402171033810e-02
2.000000000000000000e+01	1.299567695229135109e-02
2.100000000000000000e+01	1.138273678423027194e-02
2.200000000000000000e+01	1.032384364761006895e-02
2.300000000000000000e+01	9.354318629837833285e-03
2.400000000000000000e+01	1.086650798672536555e-02
2.500000000000000000e+01	2.097189286336343522e-02
2.600000000000000000e+01	1.036278085894078854e-02
2.700000000000000000e+01	7.349313244307457624e-03
2.800000000000000000e+01	7.961127518359973135e-03
2.900000000000000000e+01	7.015745044239274017e-03
3.000000000000000000e+01	6.684717178143942048e-03
3.100000000000000000e+01	6.170945805878942300e-03
3.200000000000000000e+01	5.467552686705165477e-03
3.300000000000000000e+01	5.405814304623632847e-03
3.400000000000000000e+01	4.711237329362305722e-03
3.500000000000000000e+01	4.728640986946819509e-03
3.600000000000000000e+01	5.127673245973123073e-03
3.700000000000000000e+01	3.952159918608744854e-03
3.800000000000000000e+01	3.889676461256222351e-03
3.900000000000000000e+01	4.099371766181639926e-03
4.000000000000000000e+01	3.803560372183396616e-03
4.100000000000000000e+01	3.701530705915884525e-03
4.200000000000000000e+01	3.965968718332070313e-03
4.300000000000000000e+01	3.643572617915640400e-03
4.400000000000000000e+01	3.332787762118131873e-03
4.500000000000000000e+01	2.902418599645394028e-03
4.600000000000000000e+01	3.120386143768289974e-03
4.700000000000000000e+01	2.811322190907011333e-03
4.800000000000000000e+01	2.874624066017648048e-03
4.900000000000000000e+01	2.913526620850098378e-03
5.000000000000000000e+01	2.621339676559320594e-03
5.100000000000000000e+01	2.529666623289018347e-03
5.200000000000000000e+01	2.634316820900073873e-03
5.300000000000000000e+01	2.482449031261606438e-03
5.400000000000000000e+01	2.454084477476308531e-03
5.500000000000000000e+01	2.515672976904974496e-03
5.600000000000000000e+01	2.555337195069391602e-03
5.700000000000000000e+01	2.740502528612286885e-03
5.800000000000000000e+01	2.406526156615269342e-03
5.900000000000000000e+01	2.567832479640100134e-03
6.000000000000000000e+01	2.469802434060522876e-03
6.100000000000000000e+01	2.432409219726102724e-03
6.200000000000000000e+01	2.572929242497809868e-03
6.300000000000000000e+01	2.545574091079130449e-03
6.400000000000000000e+01	2.558653733275686407e-03
