0.000000000000000000e+00	3.937987057697878157e-02
1.000000000000000000e+00	4.213919149889007454e-02
2.000000000000000000e+00	4.326516463141347885e-02
3.000000000000000000e+00	4.331399066967173139e-02
4.000000000000000000e+00	3.630140274025390329e-02
5.000000000000000000e+00	3.338692096167480278e-02
6.000000000000000000e+00	2.996319798813860263e-02
7.000000000000000000e+00	2.365714664132111122e-02
8.000000000000000000e+00	2.143779220578690553e-02
9.000000000000000000e+00	1.694436683482182862e-02
1.000000000000000000e+01	1.353078751667307310e-02
1.100000000000000000e+01	1.088589907127082874e-02
1.200000000000000000e+01	1.034205166320996058e-02
1.300000000000000000e+01	8.473948451875953566e-03
1.400000000000000000e+01	7.376461891717730861e-03
1.500000000000000000e+01	6.652348566665929226e-03
1.600000000000000000e+01	5.497133781437057824e-03
1.700000000000000000e+01	4.866193453666772979e-03
1.800000000000000000e+01	3.990628734068508640e-03
1.900000000000000000e+01	3.669998305050734509e-03
2.000000000000000000e+01	3.271444845044849288e-03
2.100000000000000000e+01	2.749722246947546630e-03
2.200000000000000000e+01	2.318188450420725129e-03
2.300000000000000000e+01	2.175251927561000671e-03
2.400000000000000000e+01	1.891027091504832560e-03
2.500000000000000000e+01	3.536906806736665569e-03
2.600000000000000000e+01	1.424579417954093680e-03
2.700000000000000000e+01	1.243599958017747560e-03
2.800000000000000000e+01	1.046565271828732435e-03
2.900000000000000000e+01	8.680268324526198981e-04
3.000000000000000000e+01	7.698867940652638544e-04
3.100000000000000000e+01	6.189839400214731295e-04
3.200000000000000000e+01	5.400303200868555040e-04
3.300000000000000000e+01	4.918358854195880540e-04
3.400000000000000000e+01	4.377492040668762708e-04
3.500000000000000000e+01	3.974328438518916554e-04
3.600000000000000000e+01	3.300054324502984127e-04
3.700000000000000000e+01	3.004238874391222626e-04
3.800000000000000000e+01	2.740452329453720265e-04
3.900000000000000000e+01	2.166312251546670257e-04
4.000000000000000000e+01	2.165103918231595559e-04
4.100000000000000000e+01	1.971194290494860649e-04
4.200000000000000000e+01	1.715660869771143166e-04
4.300000000000000000e+01	1.504643967701401277e-04
4.400000000000000000e+01	1.435784061971030257e-04
4.500000000000000000e+01	1.229469606364281772e-04
4.600000000000000000e+01	1.216052388969825985e-04
4.700000000000000000e+01	1.029046264574368043e-04
4.800000000000000000e+01	9.937842166067792772e-05
4.900000000000000000e+01	9.109381273501007323e-05
5.000000000000000000e+01	8.555187679559841409e-05
5.100000000000000000e+01	7.601032272368632881e-05
5.200000000000000000e+01	6.693127305050432609e-05
5.300000000000000000e+01	6.117732056151652738e-05
5.400000000000000000e+01	5.798683335401423085e-05
5.500000000000000000e+01	5.344499076603097650e-05
5.600000000000000000e+01	5.199641702269940108e-05
5.700000000000000000e+01	4.831340874935192108e-05
5.800000000000000000e+01	4.534386450001689752e-05
5.900000000000000000e+01	4.158694833091910071e-05
6.000000000000000000e+01	3.894825120446891562e-05
6.100000000000000000e+01	3.477619352204487245e-05
6.200000000000000000e+01	3.476970281768343755e-05
6.300000000000000000e+01	3.232266210160252777e-05
6.400000000000000000e+01	2.899028132207568311e-05
6.500000000000000000e+01	2.774478754402476261e-05
6.600000000000000000e+01	2.566024428833504231e-05
6.700000000000000000e+01	2.408914025200336971e-05
6.800000000000000000e+01	2.360877346387462504e-05
6.900000000000000000e+01	2.239705636559150454e-05
7.000000000000000000e+01	2.055513237044110113e-05
7.100000000000000000e+01	1.998009861404321624e-05
7.200000000000000000e+01	1.818243198724185233e-05
7.300000000000000000e+01	1.693484596405285181e-05
7.400000000000000000e+01	1.598950123757910722e-05
7.500000000000000000e+01	1.587210742371268629e-05
7.600000000000000000e+01	1.503587690457414390e-05
7.700000000000000000e+01	1.443136610869286945e-05
7.800000000000000000e+01	1.307517250899180315e-05
7.900000000000000000e+01	1.225466398188395877e-05
8.000000000000000000e+01	1.229667359744345752e-05
8.100000000000000000e+01	1.150788073252850658e-05
8.200000000000000000e+01	1.115027125529958900e-05
8.300000000000000000e+01	9.967500883506496683e-06
8.400000000000000000e+01	9.580247116439937486e-06
8.500000000000000000e+01	1.004099627835413551e-05
8.600000000000000000e+01	8.947598605854394953e-06
8.700000000000000000e+01	8.796575696935139319e-06
8.800000000000000000e+01	8.156787511784093842e-06
8.900000000000000000e+01	7.865646167503959185e-06
9.000000000000000000e+01	7.358708829966522299e-06
9.100000000000000000e+01	7.181481921075469513e-06
9.200000000000000000e+01	6.793528753653091051e-06
9.300000000000000000e+01	6.324512771342948419e-06
9.400000000000000000e+01	6.329763284899117166e-06
9.500000000000000000e+01	5.756166811826124824e-06
9.600000000000000000e+01	5.713195122215391670e-06
9.700000000000000000e+01	5.540293247979538428e-06
9.800000000000000000e+01	5.339248458952043725e-06
9.900000000000000000e+01	5.130838151291359085e-06
1.000000000000000000e+02	4.966016562087486768e-06
1.010000000000000000e+02	4.764340296992575144e-06
1.020000000000000000e+02	4.542359581213766274e-06
1.030000000000000000e+02	4.311615315178454711e-06
1.040000000000000000e+02	4.229583505473259233e-06
1.050000000000000000e+02	4.068928308690042064e-06
1.060000000000000000e+02	3.847600011554285182e-06
1.070000000000000000e+02	3.662540892046459524e-06
1.080000000000000000e+02	3.680293914757988495e-06
1.090000000000000000e+02	3.469019744787597699e-06
1.100000000000000000e+02	3.450065589702748312e-06
1.110000000000000000e+02	3.292036019013164475e-06
1.120000000000000000e+02	3.228084214007126272e-06
1.130000000000000000e+02	2.962383620945294788e-06
1.140000000000000000e+02	2.849368893845751292e-06
1.150000000000000000e+02	2.726683513220767167e-06
1.160000000000000000e+02	2.734103743414583164e-06
1.170000000000000000e+02	2.616669538341242161e-06
1.180000000000000000e+02	2.552482745311181801e-06
1.190000000000000000e+02	2.429128098689586704e-06
1.200000000000000000e+02	2.355289943749532011e-06
1.210000000000000000e+02	2.343924231193032915e-06
1.220000000000000000e+02	2.291605016712931317e-06
1.230000000000000000e+02	2.050769699080894405e-06
1.240000000000000000e+02	2.057543859503036095e-06
1.250000000000000000e+02	1.978537406613807660e-06
1.260000000000000000e+02	1.923958217293294550e-06
1.270000000000000000e+02	1.805500482417694567e-06
1.280000000000000000e+02	1.822847879188317106e-06
1.290000000000000000e+02	1.751315986935121024e-06
1.300000000000000000e+02	1.713970463491592220e-06
1.310000000000000000e+02	1.623645654391477685e-06
1.320000000000000000e+02	1.511164607770459974e-06
1.330000000000000000e+02	1.529440265589393448e-06
1.340000000000000000e+02	1.465408662415151237e-06
1.350000000000000000e+02	1.440824035687707830e-06
1.360000000000000000e+02	1.359017409983972314e-06
1.370000000000000000e+02	1.294604198586825743e-06
1.380000000000000000e+02	1.290123700847948950e-06
1.390000000000000000e+02	1.287232590335421227e-06
1.400000000000000000e+02	1.218528580271948587e-06
1.410000000000000000e+02	1.220228997415751964e-06
1.420000000000000000e+02	1.143087115503818232e-06
1.430000000000000000e+02	1.100238644405686922e-06
1.440000000000000000e+02	1.049024933769984667e-06
1.450000000000000000e+02	1.003784785144762377e-06
1.460000000000000000e+02	9.871464727103879598e-07
1.470000000000000000e+02	9.463988930544502015e-07
1.480000000000000000e+02	9.648617663762070093e-07
1.490000000000000000e+02	9.260361119238510273e-07
1.500000000000000000e+02	8.805164202565757389e-07
1.510000000000000000e+02	8.522380607833320103e-07
1.520000000000000000e+02	8.304548273681083048e-07
1.530000000000000000e+02	8.119878508288992324e-07
1.540000000000000000e+02	7.956073322481198509e-07
1.550000000000000000e+02	7.513836916090658609e-07
1.560000000000000000e+02	7.227523369467877926e-07
1.570000000000000000e+02	7.382011867880468899e-07
1.580000000000000000e+02	7.018013178237246228e-07
1.590000000000000000e+02	6.842739107248243781e-07
1.600000000000000000e+02	6.589108043259965847e-07
1.610000000000000000e+02	6.396331780505236671e-07
1.620000000000000000e+02	6.254991122631039356e-07
1.630000000000000000e+02	5.966660945517753416e-07
1.640000000000000000e+02	5.690768207770709538e-07
1.650000000000000000e+02	5.583629348780628683e-07
1.660000000000000000e+02	5.550824159300139497e-07
1.670000000000000000e+02	5.335353258760464533e-07
1.680000000000000000e+02	5.269217558713277808e-07
1.690000000000000000e+02	5.028533325721298829e-07
1.700000000000000000e+02	4.968518340356287877e-07
1.710000000000000000e+02	4.806143372091430455e-07
1.720000000000000000e+02	4.570666495083298526e-07
1.730000000000000000e+02	4.497746395422739106e-07
1.740000000000000000e+02	4.378308358490078130e-07
1.750000000000000000e+02	4.218333135005515393e-07
1.760000000000000000e+02	4.208422186744468086e-07
1.770000000000000000e+02	4.105732259335168132e-07
1.780000000000000000e+02	3.920830677653190528e-07
1.790000000000000000e+02	3.845590419742274504e-07
1.800000000000000000e+02	3.709426944885566298e-07
1.810000000000000000e+02	3.580244515519666627e-07
1.820000000000000000e+02	3.641144136481477748e-07
1.830000000000000000e+02	3.440408304819325728e-07
1.840000000000000000e+02	3.390050340090839004e-07
1.850000000000000000e+02	3.290511433944613530e-07
1.860000000000000000e+02	3.226707979920837887e-07
1.870000000000000000e+02	3.100168775636428478e-07
1.880000000000000000e+02	3.029315552886777250e-07
1.890000000000000000e+02	2.883723368044652379e-07
1.900000000000000000e+02	2.868748898568338337e-07
1.910000000000000000e+02	2.798401315662817545e-07
1.920000000000000000e+02	2.655995558676158179e-07
1.930000000000000000e+02	2.723139421923350704e-07
1.940000000000000000e+02	2.650431558060429115e-07
1.950000000000000000e+02	2.544595172818543541e-07
1.960000000000000000e+02	2.469395516161870071e-07
1.970000000000000000e+02	2.414130998142476976e-07
1.980000000000000000e+02	2.377249551696619054e-07
1.990000000000000000e+02	2.242823667632851590e-07
2.000000000000000000e+02	2.274761483969680779e-07
2.010000000000000000e+02	2.172452193728657938e-07
2.020000000000000000e+02	2.108071947308249820e-07
2.030000000000000000e+02	2.038132810044873558e-07
2.040000000000000000e+02	2.017612802991034926e-07
2.050000000000000000e+02	2.031240861601921487e-07
2.060000000000000000e+02	1.941732275372647703e-07
2.070000000000000000e+02	1.842611984870728910e-07
2.080000000000000000e+02	1.852803491455684593e-07
2.090000000000000000e+02	1.821063551596270054e-07
2.100000000000000000e+02	1.727218076074356138e-07
2.110000000000000000e+02	1.652602065708628758e-07
2.120000000000000000e+02	1.691899063032450195e-07
2.130000000000000000e+02	1.630619619906401824e-07
